,UNII,id,name
640,,2248678,Betamethasone acetate
641,,2248686,Betamethasone benzoate
642,,2248687,Betamethasone dipropionate
643,,2248688,Betamethasone sodium phosphate
644,9IFA5XM7R2,2248690,Betamethasone valerate
645,H231GF11BV,2251760,Naphazoline
646,8B2807733D,2252106,Prednisolone acetate
647,IV021NXA9J,2252107,Prednisolone sodium phosphate
648,1V7A1U282K,2252108,Prednisolone tebutate
649,XM03YJ541D,2257429,Prazosin
650,459384H98V,2261838,Zonisamide
651,6Z5B6HVF6O,2263486,Latanoprost
652,Q6C979R91Y,2266150,Vinorelbine
653,0AWH8BFG9A,2271552,Polidocanol
654,762RDY0Y2H,2273573,Clofarabine
655,XA501VL3VR,2276394,Phenmetrazine
656,99QW5JU66Y,2285363,Phenylpiracetam
657,16FL47B687,2286287,Iotrolan
658,H45187T098,2286376,Nandrolone decanoate
659,W7KQ46GJ8U,2288427,Uramustine
660,7Z5X49W53P,2294287,Terlipressin
661,6YE7PBM15H,2294312,Midodrine
662,W9BB98U6HP,2294720,Urofollitropin
663,90347YTW5F,2294783,Alfuzosin
664,27Y3KJK423,2294818,Aminophylline
665,,2295370,Carbidopa/levodopa
666,4QWG6N8QKH,2297980,Hydroxychloroquine
667,JMS50MPO89,2306504,Losartan
668,B4SF212641,2320658,Fosphenytoin
669,9I628532GX,2322131,Piperacillin
670,,2322140,Piperacillin/tazobactam
671,J9QH779MEM,2322686,Sitaxentan
672,YBK48BXK30,2326240,Trazodone
673,455E0S048W,2333165,Quinethazone
674,OYY3447OMC,2333228,Pamidronic acid
675,KGZ1SLC28Z,2333568,Beclometasone
676,,2333667,Dexamethasone acetate
677,356IB1O400,2334197,Flunixin
678,L3JE09KZ2F,2337702,Saquinavir
679,L628TT009W,2337849,Isoprenaline
680,,2341744,Polystyrene sulfonate
681,HBD503WORO,2341811,Ketotifen
682,RUC37XUP2P,2342749,Kanamycin A
683,8NZ41MIK1O,2356860,Enoxaparin sodium
684,03V657ZD3V,2377257,Methacholine
685,6PLQ3CP4P3,2379977,Etoposide
686,59H4FCV1TF,2381034,Nefazodone
687,KHS0AZ4JVK,2385806,Butalbital
688,JF8V0828ZI,2393371,Quazepam
689,L2T84IQI2K,2395985,Nalbuphine
690,SX6K58TVWC,2397075,Glibenclamide
691,,2398870,Quinupristin/dalfopristin
692,,2398874,Quinupristin
693,JR0N7XD5GZ,2398935,Quinestrol
694,80M03YXJ7I,2398993,Valsartan
695,F446C597KA,2399012,Triamcinolone acetonide
696,I7GT1U99Y9,2399025,Triamcinolone hexacetonide
697,,2399027,Triamcinolone diacetate
698,P9G3CKZ4P5,2399146,Ganciclovir
699,GCU97FKN3R,2399315,Valganciclovir
700,3A58010674,2400249,Pegfilgrastim
701,5JKY92S7BR,2402369,Timolol
702,X88TTO174Z,2405040,AMPT
703,8L5014XET7,2409723,Terazosin
704,70JE2N95KR,2410595,Tigecycline
705,G56VK1HF36,2415986,Milnacipran
706,423D2T571U,2421454,Ethinylestradiol
707,5R97F5H93P,2428843,Estradiol acetate
708,OKG364O896,2428848,Estradiol valerate
709,5V9KLZ54CY,2431609,Vinblastine
710,2C6NUM6878,2433483,Valrubicin
711,BZ114NVM5P,2435504,Mitoxantrone
712,Q41OR9510P,2440701,Melphalan
713,81K9V7M3A3,2444137,Desogestrel
714,N295J34A25,2444141,Drospirenone
715,,2444143,Norethisterone acetate
716,R0TAY3X631,2444148,Norelgestromin
717,C291HFX4DY,2444149,Norgestimate
718,3J8Q1747Z2,2444267,Norgestrel
719,78M02AA8KF,2445447,Flunisolide
720,JFU09I87TR,2452869,Voriconazole
721,M5DP350VZV,2458301,Etacrynic acid
722,953A26OA1Y,2462634,Dornase alfa
723,900961Z8VR,2472170,Tubocurarine chloride
724,0T493YFU8O,2475030,Tianeptine
725,030PYR8953,2475672,Ropinirole
726,38C836J57Z,2477960,Progabide
727,YVU35998K5,2478744,Viomycin
728,9S7OD60EWP,2479910,Chlorprothixene
729,PJ0Y7AZB63,2500670,Moclobemide
730,B7599I244X,2502860,Sulforidazine
731,0X9PA28K43,2502915,Verteporfin
732,26NAK24LS8,2504494,Hydralazine
733,VZ8RRZ51VK,2504808,Tobramycin
734,J4T82NDH7E,2505275,Erlotinib
735,2KNI5N06TI,2507339,Pyrazinamide
736,F93UJX4SWT,2524650,Ticarcillin
737,TN4JSC48CV,2527451,Hetacillin
738,7IO5LYA57N,2527687,Ropivacaine
739,SY07234TTS,2543758,Nafcillin
740,KM2Z91756Z,2544001,Risedronic acid
741,X72T4EQ4FQ,2546759,Butylone
742,E2M3325B1R,2550208,Fluacizine
743,W13O82Z7HL,2553390,Dosulepin
744,T2Q0RYM725,2554521,Nialamide
745,XX73205DH5,2558409,Sucralfate
746,S00I5XG484,2568645,Miroprofen
747,7H6TM3CT4L,2574402,Oxandrolone
748,Q46947FE7K,2575943,Peginterferon alfa-2a
749,L4I4B1R01F,2580476,Methylone
750,,2580559,Imipenem/cilastatin
751,2W4A77YPAN,2587912,Fluocinonide
752,941N5DUU5C,2589351,Sevelamer
753,FFL0D546HO,2614884,Carprofen
754,143NQ3779B,2623761,Calcipotriol
755,82WI2L7Q6E,2643313,Dolasetron
756,65DD690W0C,2647104,Fusafungine
757,0578K3ELIO,2669653,Aceclidine
758,OCY3U280Y3,2669812,Argatroban
759,36S3EQV54C,2670074,Estazolam
760,,2674843,Iontocaine
761,R5LM3H112R,2677559,Dihydrotachysterol
762,P0078O25A9,2680804,Butabarbital
763,21K6M2I7AG,2687346,Interferon gamma
764,1CC1JFE158,2688999,Dactinomycin
765,D3FM8FA78T,2698612,Pramlintide
766,8110R61I4U,2701397,Amisulpride
767,4E07GXB7AU,2702834,Desoximetasone
768,5B2658E0N2,2715981,4-Aminosalicylic acid
769,4Q52C550XK,2742758,Ibritumomab tiuxetan
770,,2747566,Gramicidin S
771,0TTZ664R7Z,2761999,Phenoxybenzamine
772,,2772013,4-Fluoroamphetamine
773,J177FOW5JL,2804876,Fondaparinux
774,Q16TT9C5BK,2824896,Bazedoxifene
775,7GR28W0FJI,2843099,Dacarbazine
776,QGC8W08I6I,2845657,Acetohexamide
777,7673326042,2851571,Irinotecan
778,L76T0ZCA8K,2854329,Oxymetholone
779,,2858017,Interferon beta-1b
780,6AI06C00GW,2858056,Tizanidine
781,0WR771DJXV,2859693,Dobutamine
782,Z468598HBV,2860095,Phentolamine
783,CHH9H12AQ3,2860131,Tolazoline
784,H68BP06S81,2867075,Levocabastine
785,Y883P1Z2LT,2869000,Atovaquone
786,957E6438QA,2873133,Teniposide
787,COZ1R7EOCC,2874758,Metandienone
788,47M74X9YT5,2875641,Cladribine
789,U6F3787206,2875860,Aminocaproic acid
790,3A189DH42V,2878098,Alemtuzumab
791,7LKK855W8I,2884912,Letrozole
792,1X9VK9O1SC ,2887851,Fludarabine
793,078A24Q30O,2895221,Dyclonine
794,XUL93R30K2,2903548,Bosentan
795,L36H50F353,2908108,Podophyllotoxin
796,0C5DBZ19HV,2915699,Clomethiazole
797,G1LN9045DK,2921284,Busulfan
798,,2921579,Gemtuzumab ozogamicin
799,8KK8CQ2K8G,2921691,Niclosamide
800,5WZ53ENE2P,2923388,Barbital
801,7R4F94TVGY,2932205,Cefpodoxime
802,436O5HM03C,2933438,Dihydroergotamine
803,807PW4VQE3,2936352,Cefepime
804,N2GI8B1GK7,2936433,Cefotaxime
805,Q20IM7HE75,2938458,Imipenem
806,141A6AMN38,2938504,Cilastatin
807,67220MCM01,2938548,Nordazepam
808,G3P28OML5I,2941934,Tamsulosin
809,P53R4420TR,2943479,Trenbolone
810,H191JFG8WA,2943873,Tromantadine
811,D892HFI3XA,2951507,Iproniazid
812,17EC19951N,2952018,Novobiocin
813,CC6X0L40GW,2956456,Moxonidine
814,8W556014K9,2957747,Trimetaphan camsilate
815,G4FQ3CKY5R,2961342,Asparaginase
816,7HU6337315,2966927,Astemizole
817,18D0SL7309,2975094,Chlorambucil
818,N0F8P22L1P,2977662,Norfloxacin
819,0O54ZQ14I9,2984115,Aminoglutethimide
820,F39049Y068,2985223,Apomorphine
821,Q1J152VB1P,2986152,Bromhexine
822,27T1I13L6G,2987576,Amineptine
823,VSU62Z74ON,2988884,Metamizole
824,K9X45X0051,2997995,Anagrelide
825,459AG36T1B,2998400,Prasterone
826,280111G160,3002365,Cefadroxil
827,W59598KWLX,3002490,Quinbolone
828,0111871I23,3005173,Huperzine A
829,2YFC543249,3038195,Tiletamine
830,554Z48XN5E,3048666,Thiamazole
831,395575MZO7,3050856,Pentostatin
832,4GAJ9OJ8YZ,3051576,4-HO-MiPT
833,KU65374X44,3054011,Perhexiline
834,84319SGC3C,3055564,Amikacin
835,5H7I2IP58X,3070427,Boldenone
836,U8CJK0JH5M,3075769,Dithranol
837,8KQ660G60G,3075923,Carbimazole
838,9F388J00UK,3090298,Trovafloxacin
839,,3105091,Ethinylestradiol/norethisterone acetate
840,Y24T9BT2Q2,3106346,Levomethamphetamine
841,S57Y5X1117,3114397,Tioconazole
842,,3115697,Copper gluconate
843,,3119987,Ampicillin/sulbactam
844,S4TF6I2330,3120531,Sulbactam
845,65DT0ML581,3120688,Sultamicillin
846,6M97XTV3HD,3123925,Olmesartan
847,9HLM53094I,3125237,Anidulafungin
848,1NMA9J598Y,3127074,Metaxalone
849,5V14HD0N4Q,3139976,Omigapil
850,2K3L8O9SOV,3154088,Chloropyramine
851,3C9PSP36Z2,3167572,Hexamethonium
852,SV0CSG527L,3168771,Fluorometholone
853,,3173154,Methylisopropyltryptamine
854,NY22HMQ4BX,3173222,Exemestane
855,DGH49JXB1F,3173350,Alagebrium
856,AYW60P516B,3177062,5-MeO-DPT
857,D51WO0G0L4,3179447,Clorazepate
858,,3180743,3C-P
859,,3181579,Trichostatin A
860,,3181972,"2,5-Dimethoxy-4-chloroamphetamine"
861,03QB156W6I,3205426,Temocillin
862,9ZS94HQO3B,3205588,Peramivir
863,12UHW9R67N,3207188,Diisopropyl fluorophosphate
864,4975G9NM6T,3208946,Entacapone
865,3I4FA44MAI,3209411,AM-251 (drug)
866,PO572Z7917,3210446,Probenecid
867,,3217878,N-Methyltryptamine
868,43B2M34G2V,3219247,Flucloxacillin
869,,3224446,Lysergic acid hydroxyethylamide
870,W4K0AE8XW9,3246189,Biclotymol
871,I65MW4OFHZ,3250305,Rocuronium bromide
872,E5B8ND5IPE,3250677,Methohexital
873,JED5K35YGL,3253337,Iloprost
874,368IVD6M32,3253941,Nikethamide
875,W53L6FE61V,3254533,Methylergometrine
876,01704YP3MO,3258410,Aminophenazone
877,P7WI8UL647,3260134,Nesiritide
878,R5H8897N95,3260436,Labetalol
879,Z1T18Z40OT,3261373,2C-B-FLY
880,,3269635,5-MeO-AET
881,,3270113,Ethylisopropyltryptamine
882,,3272992,Elemicin
883,,3273511,Lophophine
884,IV9VHT3YUM,3280485,Roxatidine acetate
885,1LGS5JRP31,3281168,Nomifensine
886,U202363UOS,3287782,Fenofibrate
887,0ZV4Q4L2FU,3294794,Acetyldigitoxin
888,,3294812,Alclometasone dipropionate
889,M0XW1UBI14,3295253,Testosterone cypionate
890,7Z6522T8N9,3295254,Testosterone enanthate
891,WI93Z9138A,3295260,Testosterone propionate
892,CIF6334OLY,3295261,Tolcapone
893,883WKN7W8X,3295374,Cortisone acetate
894,P14877CDX2,3295511,Polyestradiol phosphate
895,9P1872D4OL,3296402,Exenatide
896,,3304705,HPV vaccine
897,C3S5FRP6JW,3307839,Dihydromorphine
898,,3308425,"2,5-Dimethoxy-4-ethylamphetamine"
899,76W6J0943E,3308651,Flutamide
900,7C546U4DEN,3315613,Diflunisal
901,RG7FY73ZAA,3317291,MMDA (drug)
902,D959AE5USF,3321174,Clofazimine
903,8Q1PVL543G,3326122,Dipivefrine
904,X188638Y2V,3326160,Dipipanone
905,3DI2E1X18L,3327510,Cinnarizine
906,XZA9HY6Z98,3332410,Methysergide
907,F5N0ALI65V,3333387,Beclamide
908,7NFE54O27T,3335295,Toremifene
909,R3B1994K2E,3336424,Taribavirin
910,4HU6J11EL5,3337178,Diacerein
911,4ER0CZ5G7C,3337209,Diacetolol
912,67P356D8GH,3337247,Acebutolol
913,ZZT404XD09,3345072,Tipranavir
914,,3365974,Rho(D) immune globulin
915,D83282DT06,3368767,Flucytosine
916,46QG38NC4U,3370305,Ethotoin
917,N29QWW3BUO,3370477,Danazol
918,51G6I8B902,3374583,Nilutamide
919,9081Y98W2V,3374756,Triptorelin
920,510SJZ1Y6L,3375270,Dibenzepin
921,8A5OIA91GT,3375315,Diproteverine
922,QMS40680K6,3378502,Palifermin
923,745X144DZY,3383220,Samarium (153Sm) lexidronam
924,1UQM1K0W9X,3384841,Mevastatin
925,U188XYD42P,3388376,Moxifloxacin
926,Y41JS2NL6U,3391613,Bisoprolol
927,,3391653,Thiobarbital
928,G59M7S0WS3,3393801,Nitroglycerin (drug)
929,4ALN5933BH,3396634,Arecoline
930,,3409972,Atenolol/chlorthalidone
931,7G33012534,3428100,Sodium oxybate
932,V63XWA605I,3439669,Armodafinil
933,291GX1YB65,3444228,Barbexaclone
934,5NC67NU76B,3445330,Methylphenobarbital
935,137R1N49AD,3452853,Agomelatine
936,P1QW714R7M,3463724,Imiquimod
937,0K47UL67F2,3464521,Carvedilol
938,Z3614QOX8W,3466131,Pyrimethamine
939,,3467900,Abacavir/lamivudine/zidovudine
940,XTZ6AXU7KN,3475016,Clenbuterol
941,9S4S6CIY83,3479560,Dextromoramide
942,7MNE9M8287,3486314,Sulpiride
943,FDM21QQ344,3486508,Cefacetrile
944,SUG9176GRW,3487178,Practolol
945,9NDF7JZ4M3,3488934,Rivaroxaban
946,145TFV465S,3490420,Ritanserin
947,9ZOQ3TZI87,3492951,Sorafenib
948,KCJ747D3R4,3493584,Emylcamate
949,136H45TB7B,3493613,Alclometasone
950,UJZ473TPS0,3509534,Phenprobamate
951,02OS7K758T,3510987,Metharbital
952,0SPD480WFH,3519094,Metenolone enanthate
953,HUM6H389W0,3549886,Azlocillin
954,9LT1BRO48Q,3551005,Tolazamide
955,N4K14YGM3J,3560079,Acamprosate
956,1UD32YR59G,3602919,Tirapazamine
957,QRW9FCR9P2,3632171,Cyclizine
958,B6E06QE59J,3654590,Mepivacaine
959,,3675099,Pristinamycin
960, 99460MG420,3676597,Gabazine
961,5W494URQ81,3685004,Streptozotocin
962,,3694563,Isosorbide dinitrate/hydralazine
963,I93SC245QZ,3714458,Alpidem
964,0O977R722D,3733715,Oxamniquine
965,AXQ0JYM303,3750357,Oxybuprocaine
966,0619F35CGV,3750373,Tetracaine
967,B4OB0JHI1X,3750383,Proxymetacaine
968,4X6E73CJ0Q,3755484,Spiperone
969,430K3SOZ7G,3755645,Raclopride
970,21HMQ851IS ,3756123,Flupentixol
971,,3763043,Amlodipine/benazepril
972,039LU44I5M,3767486,Floxuridine
973,68IH9X0BOI,3768013,4-Methylaminorex
974,668Z8C33LU,3776525,Repaglinide
975,9MG78X43ZT,3779420,Indinavir
976,U29O83JAZW,3787738,Zotepine
977,TZ7V40X7VX,3792006,Metolazone
978,,3808413,Erythromycin/isotretinoin
979,,3811284,Esterified estrogens/methyltestosterone
980,78E4J5IB5J,3818785,Mitotane
981,,3820737,Co-dydramol
982,,3822143,Dorzolamide/timolol
983,32D64VH037,3829067,Dihydrexidine
984,INU8H2KAWG ,3829171,Fenoldopam
985,,3839803,Ampicillin/flucloxacillin
986,,3848392,"SKF-38,393"
987,,3848593,"SKF-82,958"
988,COF19H7WBK,3850556,Dicloxacillin
989,G162GK9U4W,3852839,Leflunomide
990,0FRP6G56LD,3856519,Biperiden
991,V99T50803M,3864175,Sunitinib
992,1O4XL5SN61,3867847,Almotriptan
993,22QOO9B8KI,3868233,Eletriptan
994,95PS51EMXY,3889879,Androstenediol
995,,3902929,Crotalidae polyvalent immune fab
996,,3908752,5-Methyluridine triphosphate
997,BOD072YW0F,3924163,Lincomycin
998,R7GV3H6FQ4,3926218,Trimethadione
999,,3933000,Ascomycin
1000,,3936671,Prostaglandin E2
1001,D3SQ406G9X,3941454,Articaine
1002,6RC5V8B7PO,3955298,Trihexyphenidyl
1003,F52Y83BGH3,3982693,Faropenem
1004,6EE945D3OK,3983007,Mecamylamine
1005,901AS54I69,3984093,Ramelteon
1006,30OMY4G3MK,3984673,Guanfacine
1007,83619PEU5T,3987386,Pramipexole
1008,,3999292,Emtricitabine/tenofovir
1009,759N8462G8,4009961,Loprazolam
1010,P0J3387W3S,4010036,Medazepam
1011,L36O5T016N,4018919,Rifaximin
1012,6995V82D0B,4025258,Eplerenone
1013,EFW857872Q,4027591,Butamben
1014,,4032178,Norbuprenorphine
1015,78W62V43DY,4036673,Penbutolol
1016,Q30VCC064M,4036791,Prazepam
1017,Q8BIH59O7H,4037380,Altretamine
1018,,4040810,Benzoyl peroxide/clindamycin
1019,LYJ16FZU9Q,4047997,Clorgiline
1020,AV9VK043SS,4053506,Sanguinarine
1021,2M3055079H,4056078,Brivudine
1022,1LS1T6R34C,4075308,Tiaprofenic acid
1023,K9P6MC7092,4075460,Oxybutynin
1024,,4088126,Dermatan sulfate
1025,,4103564,Lipiodol
1026,LR583V32ZR,4105121,Rebamipide
1027,R420KW629U,4110089,Mephenytoin
1028,9YA6SX5S4D,4112456,Cefradine
1029,06LU7C9H1V,4114008,Liothyronine
1030,7D6EM3S13P,4116120,Lymecycline
1031,4532264KW6,4119926,Nimetazepam
1032,KN08449444,4121573,Adinazolam
1033,320YC168LF,4121649,Halazepam
1034,5286RBZ882,4121737,Pinazepam
1035,92A214MD7Y,4121829,Ketazolam
1036,HZ3XRH03C3,4121924,Camazepam
1037,905Z5W3GKH,4127667,Thiotepa
1038,YYX637R279,4128619,Dichloralphenazone
1039,Y7L24THH6T,4128751,Isometheptene
1040,XMJ87I93Y9,4131413,Gidazepam
1041,7F64A2K16Z,4133069,Fludiazepam
1042,VJB5FW9W9J,4133969,Ethyl loflazepate
1043,9I50C3I3OK,4138514,Fluorometholone acetate
1044,ZCN055599V,4145292,Clotiazepam
1045,GYL649Z0HY,4145330,Cloxazolam
1046,UZC80HAU42,4145371,Tofisopam
1047,GU56C842ZA,4145398,Lormetazepam
1048,5XZM1R3DKF,4145420,Brotizolam
1049,68P0556B0U,4145466,Cinolazepam
1050,457288969,4145476,Doxefazepam
1051,3W58ITX06Q,4146290,Vinylbital
1052,OHZ8QAW6YC,4147028,Butobarbital
1053,,4149039,A23187
1054,27T56C7KK0,4156092,Alglucerase
1055,Q6U6J48BWY,4156419,Imiglucerase
1056,7NZH2C1T6O,4156932,Vinbarbital
1057,,4166701,Hitachimycin
1058,P7MU9UTP52,4169687,Pralidoxime
1059,1W306TDA6S,4179513,Rifabutin
1060,XJM390A33U,4179675,Rifapentine
1061,8X09WU898T,4182419,Marbofloxacin
1062,12M44VTJ7B,4198731,Dalteparin sodium
1063,L929ZCK4BF,4202503,Ethenzamide
1064,,4249147,Disodium aurothiomalate
1065,81485Y3A9A,4252726,Gatifloxacin
1066,GGX234SI5H,4269861,Tirofiban
1067,QIC03ANI02,4273427,Famciclovir
1068,,4306870,Lamivudine/zidovudine
1069,19V2PL39NG,4312967,Amfepramone
1070,GFO928U8MQ,4325410,Disopyramide
1071,2SH16612I9,4325753,Aminorex
1072,543512OBTC,4329032,Vinpocetine
1073,0M8A98AD9H,4335205,Cyclobarbital
1074,,4335279,Ethallobarbital
1075,V10R70ML23,4335323,Heptabarb
1076,5GRO578KLP,4336497,Flurbiprofen
1077,,4354845,Caffeine citrate
1078,184SNS8VUH,4380384,Sulindac
1079,RH248G8V27,4388553,Gadopentetic acid
1080,CI0FAO63WC,4398877,Cefdinir
1081,,4402358,Theralizumab
1082,232HYX66HC,4423772,Capreomycin
1083,95IK5KI84Z,4423825,Cycloserine
1084,5H31GI9502,4425290,"WIN 55,212-2"
1085,,4435741,DHA-clozapine
1086,NA8320J834,4440354,Eptifibatide
1087,,4449536,Wikipedia:WikiProject Chemistry/Participants
1088,388K3TR36Z,4482134,Apramycin
1089,1T0N3G9CRC,4495459,Trandolapril
1090,QV897JC36D,4497628,Butorphanol
1091,7M7YKX2N15,4497996,Topotecan
1092,BI6GY4U9CW,4498099,Danaparoid
1093,MUZ9585Y7B,4498159,Estramustine phosphate
1094,M2F465ROXU,4498212,Etidronic acid
1095,W31X2H97FB,4498606,Torasemide
1096,96U2K78I3V,4498883,Spirapril
1097,0B535E0BN0,4504683,Nedocromil
1098,046O35D44R,4522106,Prilocaine
1099,UH95VD7V76,4522192,Oxacillin
1100,I6CQM0F31V,4522303,Etidocaine
1101,5YVB0POT2H,4522464,Chloroprocaine
1102,W2X096QY97,4522929,Trimethobenzamide
1103,0N7609K889,4527419,Sulfadiazine
1104,E0QN3D755O,4544974,Lisuride
1105,UM20QQM95Y,4552453,Ifosfamide
1106,,4562525,WIN-35428
1107,RQ8UL4C17S,4569053,Oxiconazole
1108,KX8NQX91Z8,4573749,18-Methoxycoronaridine
1109,Y0PC411K4T,4588735,Anecortave acetate
1110,NT6K61736T,4595202,Sodium phenylbutyrate
1111,838F01T721,4598143,Paliperidone
1112,Z22628B598,4600462,Etomidate
1113,5L0HB4V1EW,4600825,Carglumic acid
1114,,4606394,4-Methylthioamphetamine
1115,04XPW8C0FL,4628609,Aprotinin
1116,E35R3G56OV,4635792,Dexfenfluramine
1117,DOL5F9JD3E,4641532,Delavirdine
1118,5S0W860XNR,4641544,Amprenavir
1119,10X0709Y6I,4657103,Bisacodyl
1120,3G0285N20N,4658965,Pirenzepine
1121,9U3GT3353T,4664378,Etonitazene
1122,0VUA21238F,4668382,Lapatinib
1123,87T4T8BO2E,4671967,Rotigotine
1124,UA8U0KJM72,4706624,Pamabrom
1125,L91C78FW96 ,4711268,Ethylone
1126,OSZ0E9DGOJ,4716245,Bretazenil
1127,38VAG2SA33,4716261,Pagoclone
1128,,4724514,Rifampicin/isoniazid/pyrazinamide
1129,A5H73K9U3W,4757087,Levobupivacaine
1130,,4777013,6-Monoacetylmorphine
1131,9J1H7Y9OJV,4787359,Emedastine
1132,QF8SVZ843E,4787648,Levosalbutamol
1133,TB8Z891092,4800832,Pranlukast
1134,EUT3557RT5,4802464,Arimoclomol
1135,260456HAM0,4820671,Nicorandil
1136,MMG78X7SSR,4837630,Thioacetazone
1137,,4840281,MMRV vaccine
1138,03S640ADSK,4840286,Levonantradol
1139,Q13WX941EF,4850169,Epinastine
1140,7WI4P02YN1,4850319,Profenamine
1141,6Z1Y2V4A7M,4850380,Econazole
1142,048L81261F,4850486,Dexrazoxane
1143,,4850554,Rapacuronium bromide
1144,V083S0159D,4852901,Sodium stibogluconate
1145,75G4TW236W,4855190,Meglumine antimoniate
1146,N0A3Z5XTC6,4855719,Tropicamide
1147,E6GNX3HHTE,4857534,Brimonidine
1148,90X28IKH43,4862887,Vanoxerine
1149,7QM776WJ5N,4864428,Diosmin
1150,2YHB6175DO,4871013,Cyproheptadine
1151,5XE4NWM740,4872079,Mesoridazine
1152,0214FUT37J,4878144,Nilvadipine
1153,511IU0826Z,4883632,Hexylcaine
1154,,4883792,4-Hydroxyamphetamine
1155,27618J1N2X,4884363,Levorphanol
1156,,4900681,Artemether/lumefantrine
1157,JU9YAX04C7,4913722,Milrinone
1158,WOU1621EEG,4935908,Fosamprenavir
1159,O7M2E4264D,4937501,Rimexolone
1160,,4939546,Hemicholinium-3
1161,4O21U048EF,4940355,Benzydamine
1162,I0Q6O6740J,4958294,Ritodrine
1163,DQA630RIE9,4958583,Reteplase
1164,Q6W1F7DJ2D,4958898,Rescinnamine
1165,61D5V4OKTP,4959031,Demecarium bromide
1166,77W477J15H,4959372,Chlorothiazide
1167,5UBY8Y002G,4959500,Guanethidine
1168,3K045XR58X,4959637,Choline theophyllinate
1169,CZ5312222S,4959719,Nicardipine
1170,9TUW81Y3CE,4982876,Parecoxib
1171,,4992829,Papaveretum
1172,,5001238,Wikipedia:Suggestion box/Archive 4
1173,72W71I16EG,5033583,Sertaconazole
1174,RZR75EQ2KJ,5047445,Bretylium
1175,L8L0381OBP,5048486,"4-Androstene-3,6,17-trione"
1176,1U511HHV4Z,5078002,Mexiletine
1177,,5095347,Anistreplase
1178,W6HS99O8ZO,5108068,Varenicline
1179,3Q9Q0B929N,5114732,Dexchlorpheniramine
1180,75T64B71RP,5114795,Dexbrompheniramine
1181,134FM9ZZ6M,5114844,Pheniramine
1182,8A7F670F2Y,5120174,Sacrosidase
1183,250PJI13LM,5120419,Mianserin
1184,93AKI1U6QF,5120442,Spectinomycin
1185,1964X464OJ,5120902,Perindopril
1186,BR1SN1JS2W,5124725,Methylcobalamin
1187,5D9HAA5Q5S,5127448,Sulconazole
1188,SVI38UY019,5127584,Estropipate
1189,,5127685,Certoparin sodium
1190,,5127777,Loperamide/simethicone
1191,71Q1A3O279,5127881,Anileridine
1192,325OGW249P,5127984,Enoxacin
1193,P80AL8J7ZP,5138213,Balsalazide
1194,ULS5I8J03O,5138402,Olsalazine
1195,JGA39ICE2V,5142539,Muromonab-CD3
1196,ZQI909440X,5143313,Azelastine
1197,,5155469,Polymyxin B
1198,3H48L0LPZQ,5157696,Ivabradine
1199,FF9X0205V2,5162675,Tibolone
1200,Z5QU38B4V9,5172763,CX-516
1201,R72LW146E6,5177615,Cefalotin
1202,GGD30112WC,5205171,Guanabenz
1203,C6T4514L4E,5205440,Levosimendan
1204,,5205924,Pneumococcal conjugate vaccine
1205,9KY0QXD6LI,5210934,Bitolterol
1206,Z52H4811WX,5211120,Ethoxzolamide
1207,OAY8ORS3CQ,5211259,Ethionamide
1208,FLQ7571NPM,5217581,Thiamphenicol
1209,R9M4FJE48E,5223019,Dalfopristin
1210,,5264978,Mumps vaccine
1211,501W00OOWA,5265454,Tarenflurbil
1212,8QS6WCL55Z,5272608,Homatropine
1213,5TAA004E22,5286774,Sargramostim
1214,364P9RVW4X ,5298589,Foscarnet
1215,ADC79EK5Q8,5307527,Ethylestrenol
1216,65M2UDR9AG,5310452,Etretinate
1217,IAN371PP48,5310500,Ethinamate
1218,XX2MN88N5D,5310787,Efalizumab
1219,APG9819VLM,5310859,Darifenacin
1220,304GTH6RNH,5310944,Etonogestrel
1221,C1CG1S3T2W,5311272,Decamethonium
1222,OKR68Y0E4T,5311369,Gemifloxacin
1223,L1M1U2HC31,5311443,Grepafloxacin
1224,,5323326,Amylmetacresol
1225,,5324737,17α-Hydroxypregnenolone
1226,M5681Q5F9P,5327631,Pitavastatin
1227,6TK1G07BHZ,5347069,Posaconazole
1228,2494G1JF75,5347173,Lopinavir
1229,Y7FKS2XWQH,5353074,Sulfathiazole
1230,G4PX8C4HKV,5360146,Gliclazide
1231,40AX66P76P,5363440,Atracurium besilate
1232,,5364947,Alfaxolone/alfadolone
1233,1421533RCM,5366864,Gestrinone
1234,NG99554ANW,5372362,Desvenlafaxine
1235,Q3254X40X2,5396688,Gallamine triethiodide
1236,C6QE1Q1TKR,5401082,Procyclidine
1237,I6B4B2U96P,5402229,Vildagliptin
1238,QFP0P1DV7Z,5403269,Sitagliptin
1239,600ZG213C3,5420644,Mivacurium chloride
1240,41X3PWK4O2,5426410,Nateglinide
1241,N02W67RKJS,5438189,Mangafodipir
1242,T2M58D6LA8,5442632,Phenibut
1243,030Y90569U,5448004,Nebivolol
1244,A20F9XAI7W,5461821,Acrivastine
1245,WIX31ZPX66,5464635,Tioguanine
1246,MM6384NG73,5469349,Carbenoxolone
1247,L1F2Q2X956,5478118,Lisofylline
1248,,5479935,Pyridoxine/doxylamine
1249,,5482977,Gardasil
1250,5Y9QQM372Q,5495665,Menotropin
1251,VED9E376NC,5497779,Carbinoxamine
1252,7ZZ22K9QE6,5512301,Levomethorphan
1253,6DH1W9VH8Q,5518664,Acetylcarnitine
